ID_ZLECENIA_PALONA;DTZAPIS;ILOSC_PALONA;NUMERZASYPU;IDZLECENIE;NUMERPIECA;Anulowany;Zagubiona;SUMA_ZIELONEJ;QuantityError;PREV_ILOSC_PALONA;Posted;ZbiornikKawyPalonej;LockedByEditor;dtLastEdited;ExternalErrorCleaner;READJUSTED_BY;TruckNo1;TruckNo2;dtRoastingStart;dtRoastingFinish;ikWh_counter_start;ikWh_counter_finish;im3_counter_start;im3_counter_finish;ikWh_multiplier;im3_multiplier;ikWh_unit_name;im3_unit_name;ikWh_consumption;im3_consumption;ikWh_counter1_start;ikWh_counter1_finish;ikWh_multiplier1;ikWh_unit_name1;ikWh_consumption1;ikWh_total_consumption;lTriggerCounter
1206736;2024-01-10 01:29:12.020;262,4;3;138617;3000;0;NULL;307,1;0;262,4;1;617;NULL;2024-01-10 01:46:50.417;NULL;NULL;NULL;NULL;2024-01-10 01:35:08.193;2024-01-10 01:40:31.497;1114844;1114857;502121;502128;1;1;kWh;m3;13;7;NULL;NULL;NULL;NULL;NULL;13;228
1206735;2024-01-10 01:22:05.200;511,4;6;138616;4000;0;NULL;600,7;0;511,4;0;650;NULL;2024-01-10 01:52:02.363;NULL;NULL;NULL;NULL;2024-01-10 01:39:30.303;2024-01-10 01:46:50.290;3858210;3858221;15106509;15107727;1;1;kWh;m3;11;1218;10913391;10913521;0,01;kWh;1,3;12,3;2019
1206734;2024-01-10 01:20:42.037;264,4;2;138617;3000;0;NULL;309,6;0;264,4;1;617;NULL;2024-01-10 01:40:50.147;NULL;NULL;NULL;NULL;2024-01-10 01:28:36.180;2024-01-10 01:33:51.660;1114830;1114841;502111;502120;1;1;kWh;m3;11;9;NULL;NULL;NULL;NULL;NULL;11;226
1206733;2024-01-10 01:14:02.040;512,1;5;138616;4000;0;NULL;600,9;0;512,1;1;649;NULL;2024-01-10 01:43:49.843;NULL;NULL;NULL;NULL;2024-01-10 01:30:57.293;2024-01-10 01:38:21.477;3858199;3858209;15105288;15106509;1;1;kWh;m3;10;1221;10913248;10913373;0,01;kWh;1,25;11,25;2018
1206732;2024-01-10 01:13:19.000;264,2;1;138617;3000;0;NULL;307,3;0;264,2;1;617;NULL;2024-01-10 01:33:50.783;NULL;NULL;NULL;NULL;2024-01-10 01:20:10.167;2024-01-10 01:25:28.757;1114811;1114822;502102;502110;1;1;kWh;m3;11;8;NULL;NULL;NULL;NULL;NULL;11;224
1206731;2024-01-10 01:05:29.790;511,6;4;138616;4000;0;NULL;600,8;0;511,6;1;653;NULL;2024-01-10 01:33:50.757;NULL;NULL;NULL;NULL;2024-01-10 01:21:28.243;2024-01-10 01:28:50.457;3858187;3858197;15104069;15105288;1;1;kWh;m3;10;1219;10913076;10913211;0,01;kWh;1,35;11,35;2017
1206730;2024-01-10 01:00:30.273;345;32;138612;3000;0;NULL;400,1;0;345;1;631;NULL;2024-01-10 01:27:26.207;1;32;NULL;NULL;2024-01-10 01:07:23.090;2024-01-10 01:14:20.627;1114781;1114797;502091;502099;1;1;kWh;m3;16;8;NULL;NULL;NULL;NULL;NULL;16;222
1206729;2024-01-10 00:53:17.820;345;31;138612;3000;0;NULL;400,2;0;345;0;631;NULL;2024-01-10 01:14:54.960;NULL;NULL;NULL;NULL;2024-01-10 00:59:58.350;2024-01-10 01:06:47.793;1114764;1114780;502082;502090;1;1;kWh;m3;16;8;NULL;NULL;NULL;NULL;NULL;16;220
1206728;2024-01-10 00:52:04.700;511,7;3;138616;4000;0;NULL;600,2;0;511,7;0;653;NULL;2024-01-10 01:25:54.840;NULL;NULL;NULL;NULL;2024-01-10 01:13:25.723;2024-01-10 01:20:50.063;3858176;3858186;15102849;15104069;1;1;kWh;m3;10;1220;10912792;10913061;0,01;kWh;2,69;12,69;2016
1206727;2024-01-10 00:45:42.083;344,8;30;138612;3000;0;NULL;400;0;344,8;1;631;NULL;2024-01-10 01:07:50.300;NULL;NULL;NULL;NULL;2024-01-10 00:52:39.453;2024-01-10 00:59:20.467;1114746;1114763;502072;502081;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;218
1206726;2024-01-10 00:38:06.200;344,3;29;138612;3000;0;NULL;400;0;344,3;1;631;NULL;2024-01-10 01:00:50.367;NULL;NULL;NULL;NULL;2024-01-10 00:45:07.687;2024-01-10 00:51:48.263;1114730;1114746;502063;502072;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;216
1206725;2024-01-10 00:35:27.567;510,6;2;138616;4000;0;NULL;599,8;0;510,6;1;654;NULL;2024-01-10 01:17:50.180;NULL;NULL;NULL;NULL;2024-01-10 01:04:51.353;2024-01-10 01:12:02.320;3858165;3858174;15101604;15102849;1;1;kWh;m3;9;1245;10912647;10912772;0,01;kWh;1,25;10,25;2015
1206724;2024-01-10 00:30:34.647;344,3;28;138612;3000;0;NULL;399,9;0;344,3;0;631;NULL;2024-01-10 00:52:57.410;NULL;NULL;NULL;NULL;2024-01-10 00:37:29.870;2024-01-10 00:44:22.010;1114713;1114729;502054;502063;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;214
1206723;2024-01-10 00:30:05.000;510,8;1;138616;4000;0;NULL;601,4;0;510,8;0;654;NULL;2024-01-10 01:03:56.327;NULL;NULL;NULL;NULL;2024-01-10 00:51:34.047;2024-01-10 00:59:00.877;3858149;3858159;15100335;15101604;1;1;kWh;m3;10;1269;10912575;10912592;0,01;kWh;0,17;10,17;2014
1206722;2024-01-10 00:23:10.897;344,5;27;138612;3000;0;NULL;400,1;0;344,5;1;618;NULL;2024-01-10 00:45:50.423;NULL;NULL;NULL;NULL;2024-01-10 00:30:13.027;2024-01-10 00:36:50.363;1114696;1114712;502045;502054;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;212
1206721;2024-01-10 00:15:42.780;344,8;26;138612;3000;0;NULL;400,2;0;344,8;1;618;NULL;2024-01-10 00:37:50.040;NULL;NULL;NULL;NULL;2024-01-10 00:22:36.190;2024-01-10 00:29:25.700;1114678;1114695;502036;502045;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;210
1206720;2024-01-10 00:13:18.060;507,2;7;138615;4000;0;NULL;601,7;0;507,2;1;652;NULL;2024-01-10 00:44:49.657;NULL;NULL;NULL;NULL;2024-01-10 00:30:56.193;2024-01-10 00:39:28.727;3858126;3858138;15099094;15100335;1;1;kWh;m3;12;1241;10912222;10912364;0,01;kWh;1,42;13,42;2013
1206719;2024-01-10 00:08:08.740;344,5;25;138612;3000;0;NULL;399,9;0;344,5;1;618;NULL;2024-01-10 00:30:50.027;NULL;NULL;NULL;NULL;2024-01-10 00:15:10.260;2024-01-10 00:21:58.880;1114662;1114678;502027;502036;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;208
1206718;2024-01-10 00:04:04.990;504,8;6;138615;4000;0;NULL;598,4;0;504,8;1;651;NULL;2024-01-10 00:35:50.170;NULL;NULL;NULL;NULL;2024-01-10 00:21:55.360;2024-01-10 00:30:12.923;3858114;3858125;15097863;15099094;1;1;kWh;m3;11;1231;10912066;10912207;0,01;kWh;1,41;12,41;2012
1206717;2024-01-10 00:00:49.750;344,9;24;138612;3000;0;NULL;400,1;0;344,9;0;618;NULL;2024-01-10 00:22:50.393;NULL;NULL;NULL;NULL;2024-01-10 00:07:38.560;2024-01-10 00:14:32.297;1114644;1114660;502018;502027;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;206
1206716;2024-01-09 23:55:07.663;504,6;5;138615;4000;0;NULL;598,6;0;504,6;1;651;NULL;2024-01-10 06:21:24.250;1;24;NULL;NULL;2024-01-10 00:12:41.263;2024-01-10 00:21:09.220;3858100;3858112;15096626;15097863;1;1;kWh;m3;12;1237;10911737;10912046;0,01;kWh;3,09;15,09;2011
1206715;2024-01-09 23:53:45.223;343,8;23;138612;3000;0;NULL;400,3;0;343,8;1;618;NULL;2024-01-10 00:15:50.203;NULL;NULL;NULL;NULL;2024-01-10 00:00:06.537;2024-01-10 00:07:07.380;1114627;1114643;502009;502018;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;204
1206714;2024-01-09 23:46:56.253;506;4;138615;4000;0;NULL;599,7;0;506;1;651;NULL;2024-01-10 00:18:49.753;NULL;NULL;NULL;NULL;2024-01-10 00:03:40.653;2024-01-10 00:11:59.990;3858088;3858100;15095391;15096626;1;1;kWh;m3;12;1235;10911574;10911734;0,01;kWh;1,6;13,6;2010
1206713;2024-01-09 23:45:39.250;343,9;22;138612;3000;0;NULL;400,3;0;343,9;1;618;NULL;2024-01-10 00:07:50.533;NULL;NULL;NULL;NULL;2024-01-09 23:53:45.380;2024-01-09 23:59:39.003;1114609;1114626;502000;502009;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;202
1206712;2024-01-09 23:38:05.973;344,3;21;138612;3000;0;NULL;400,1;0;344,3;1;618;NULL;2024-01-10 00:00:50.383;NULL;NULL;NULL;NULL;2024-01-09 23:45:06.500;2024-01-09 23:51:56.783;1114592;1114607;501991;501999;1;1;kWh;m3;15;8;NULL;NULL;NULL;NULL;NULL;15;200
1206711;2024-01-09 23:35:05.687;504;3;138615;4000;0;NULL;597,9;0;504;0;651;NULL;2024-01-10 00:08:56.237;NULL;NULL;NULL;NULL;2024-01-09 23:55:09.693;2024-01-10 00:02:50.633;3858075;3858087;15094150;15095391;1;1;kWh;m3;12;1241;10911406;10911559;0,01;kWh;1,53;13,53;2009
1206710;2024-01-09 23:31:44.573;344,4;20;138612;3000;0;NULL;400,1;0;344,4;0;618;NULL;2024-01-09 23:54:48.383;NULL;NULL;NULL;NULL;2024-01-09 23:37:33.783;2024-01-09 23:44:35.580;1114575;1114591;501981;501990;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;198
1206709;2024-01-09 23:29:01.723;504,1;2;138615;4000;0;NULL;598,2;0;504,1;1;651;NULL;2024-01-09 23:59:50.413;NULL;NULL;NULL;NULL;2024-01-09 23:45:25.773;2024-01-09 23:53:48.803;3858063;3858073;15092896;15094112;1;1;kWh;m3;10;1216;10911254;10911375;0,01;kWh;1,21;11,21;2008
1206708;2024-01-09 23:24:08.090;344,5;19;138612;3000;0;NULL;400,1;0;344,5;1;618;NULL;2024-01-09 23:45:49.757;NULL;NULL;NULL;NULL;2024-01-09 23:30:29.597;2024-01-09 23:36:50.243;1114556;1114574;501972;501981;1;1;kWh;m3;18;9;NULL;NULL;NULL;NULL;NULL;18;196
1206707;2024-01-09 23:22:40.000;505;1;138615;4000;0;NULL;598,2;0;505;0;651;NULL;2024-01-09 23:48:57.000;NULL;NULL;NULL;NULL;2024-01-09 23:33:48.407;2024-01-09 23:41:59.797;3858048;3858060;15091626;15092896;1;1;kWh;m3;12;1270;10911156;10911234;0,01;kWh;0,78;12,78;2007
1206706;2024-01-09 23:15:33.567;344,7;18;138612;3000;0;NULL;400,2;0;344,7;1;618;NULL;2024-01-09 23:37:49.480;NULL;NULL;NULL;NULL;2024-01-09 23:22:53.480;2024-01-09 23:29:05.453;1114539;1114553;501963;501971;1;1;kWh;m3;14;8;NULL;NULL;NULL;NULL;NULL;14;194
1206705;2024-01-09 23:09:07.367;344,7;17;138612;3000;0;NULL;400,2;0;344,7;0;618;NULL;2024-01-09 23:31:02.010;NULL;NULL;NULL;NULL;2024-01-09 23:15:10.533;2024-01-09 23:21:27.593;1114523;1114537;501954;501962;1;1;kWh;m3;14;8;NULL;NULL;NULL;NULL;NULL;14;192
1206704;2024-01-09 23:01:46.867;515,3;7;138614;4000;0;NULL;597,6;0;515,3;0;649;NULL;2024-01-09 23:32:18.033;NULL;NULL;NULL;NULL;2024-01-09 23:17:55.463;2024-01-09 23:25:22.987;3858029;3858038;15090367;15091518;1;1;kWh;m3;9;1151;10910726;10910914;0,01;kWh;1,88;10,88;2006
1206703;2024-01-09 23:00:36.603;344,5;16;138612;3000;0;NULL;400,1;0;344,5;0;618;NULL;2024-01-09 23:25:35.770;NULL;NULL;NULL;NULL;2024-01-09 23:08:15.167;2024-01-09 23:14:03.197;1114505;1114519;501945;501953;1;1;kWh;m3;14;8;NULL;NULL;NULL;NULL;NULL;14;190
1206702;2024-01-09 22:56:17.390;343,8;15;138612;3000;0;NULL;400,1;0;343,8;0;616;NULL;2024-01-09 23:15:41.930;NULL;NULL;NULL;NULL;2024-01-09 23:00:38.867;2024-01-09 23:06:28.537;1114489;1114503;501936;501944;1;1;kWh;m3;14;8;NULL;NULL;NULL;NULL;NULL;14;188
1206701;2024-01-09 22:56:16.783;516,8;6;138614;4000;0;NULL;597,6;0;516,8;0;649;NULL;2024-01-09 23:29:35.813;NULL;NULL;NULL;NULL;2024-01-09 23:10:19.810;2024-01-09 23:16:57.670;3858017;3858028;15089109;15090367;1;1;kWh;m3;11;1258;10910574;10910710;0,01;kWh;1,36;12,36;2005
1206700;2024-01-09 22:45:35.250;343,6;14;138612;3000;0;NULL;400,1;0;343,6;0;616;NULL;2024-01-09 23:09:51.133;NULL;NULL;NULL;NULL;2024-01-09 22:54:15.900;2024-01-09 22:58:35.553;1114472;1114479;501927;501931;1;1;kWh;m3;7;4;NULL;NULL;NULL;NULL;NULL;7;186
1206699;2024-01-09 22:45:07.530;516,7;5;138614;4000;0;NULL;597,5;0;516,7;0;653;NULL;2024-01-09 23:15:07.930;NULL;NULL;NULL;NULL;2024-01-09 23:01:08.960;2024-01-09 23:08:15.423;3858007;3858014;15087856;15089040;1;1;kWh;m3;7;1184;10910446;10910544;0,01;kWh;0,98;7,98;2003
1206698;2024-01-09 22:37:56.997;346;13;138612;3000;0;NULL;400,2;0;346;1;616;NULL;2024-01-09 23:04:34.357;1;32;NULL;NULL;2024-01-09 22:44:59.687;2024-01-09 22:52:02.863;1114454;1114468;501917;501925;1;1;kWh;m3;14;8;NULL;NULL;NULL;NULL;NULL;14;184
1206697;2024-01-09 22:32:18.657;516,8;4;138614;4000;0;NULL;597,4;0;516,8;0;654;NULL;2024-01-09 23:07:47.240;NULL;NULL;NULL;NULL;2024-01-09 22:54:15.753;2024-01-09 22:59:48.297;3857995;3858002;15086595;15087679;1;1;kWh;m3;7;1084;10910290;10910384;0,01;kWh;0,94;7,94;2002
1206696;2024-01-09 22:25:06.687;344,8;12;138612;3000;0;NULL;400,1;0;344,8;0;616;NULL;2024-01-09 22:54:11.947;NULL;NULL;NULL;NULL;2024-01-09 22:37:16.820;2024-01-09 22:44:20.743;1114436;1114452;501906;501917;1;1;kWh;m3;16;11;NULL;NULL;NULL;NULL;NULL;16;182
1206695;2024-01-09 22:20:10.910;516,6;3;138614;4000;0;NULL;597,2;0;516,6;0;654;NULL;2024-01-09 22:59:15.040;NULL;NULL;NULL;NULL;2024-01-09 22:44:30.720;2024-01-09 22:52:02.660;3857983;3857992;15085321;15086563;1;1;kWh;m3;9;1242;10909996;10910207;0,01;kWh;2,11;11,11;2001
1206694;2024-01-09 22:17:43.747;345,8;11;138612;3000;0;NULL;400,7;0;345,8;1;616;NULL;2024-01-09 22:40:13.090;NULL;NULL;NULL;NULL;2024-01-09 22:24:33.080;2024-01-09 22:31:29.927;1114406;1114423;501895;501904;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;180
1206693;2024-01-09 22:13:34.130;516,1;2;138614;4000;0;NULL;597,1;0;516,1;1;653;NULL;2024-01-09 22:44:12.783;NULL;NULL;NULL;NULL;2024-01-09 22:31:44.957;2024-01-09 22:39:29.920;3857968;3857978;15084043;15085321;1;1;kWh;m3;10;1278;10909779;10909913;0,01;kWh;1,34;11,34;2000
1206692;2024-01-09 22:10:12.970;345,9;10;138612;3000;0;NULL;400,9;0;345,9;1;616;NULL;2024-01-09 22:34:12.867;NULL;NULL;NULL;NULL;2024-01-09 22:17:11.223;2024-01-09 22:23:58.963;1114390;1114406;501886;501895;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;178
1206691;2024-01-09 22:07:56.000;517,1;1;138614;4000;0;NULL;597,2;0;517,1;1;653;NULL;2024-01-09 22:32:12.657;NULL;NULL;NULL;NULL;2024-01-09 22:18:02.940;2024-01-09 22:25:30.473;3857952;3857962;15082756;15084043;1;1;kWh;m3;10;1287;10909631;10909673;0,01;kWh;0,42;10,42;1999
1206690;2024-01-09 22:03:15.270;348;9;138612;3000;0;NULL;400,8;0;348;1;616;NULL;2024-01-09 22:30:44.757;1;32;NULL;NULL;2024-01-09 22:09:36.520;2024-01-09 22:16:36.103;1114372;1114389;501877;501886;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;176
1206689;2024-01-09 21:55:30.123;346,4;8;138612;3000;0;NULL;401,4;0;346,4;1;616;NULL;2024-01-09 22:18:12.813;NULL;NULL;NULL;NULL;2024-01-09 22:02:26.337;2024-01-09 22:09:01.857;1114356;1114371;501868;501877;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;174
1206688;2024-01-09 21:47:40.047;345,4;7;138612;3000;0;NULL;401,3;0;345,4;1;616;NULL;2024-01-09 22:10:12.740;NULL;NULL;NULL;NULL;2024-01-09 21:54:45.143;2024-01-09 22:01:24.637;1114338;1114353;501859;501868;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;172
1206687;2024-01-09 21:40:08.293;345,6;6;138612;3000;0;NULL;401,2;0;345,6;1;614;NULL;2024-01-09 22:02:51.847;NULL;NULL;NULL;NULL;2024-01-09 21:47:12.690;2024-01-09 21:54:10.597;1114320;1114336;501849;501858;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;170
1206686;2024-01-09 21:34:49.077;506,3;6;138613;4000;0;NULL;600,8;0;506,3;1;652;NULL;2024-01-09 22:08:12.703;NULL;NULL;NULL;NULL;2024-01-09 21:52:26.987;2024-01-09 22:01:01.393;3857924;3857936;15081513;15082756;1;1;kWh;m3;12;1243;10909251;10909394;0,01;kWh;1,43;13,43;1998
1206685;2024-01-09 21:31:30.767;345,2;5;138612;3000;0;NULL;401,2;0;345,2;0;614;NULL;2024-01-09 21:55:06.313;NULL;NULL;NULL;NULL;2024-01-09 21:39:34.157;2024-01-09 21:46:24.603;1114303;1114319;501839;501849;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;168
1206684;2024-01-09 21:25:43.107;506,5;5;138613;4000;0;NULL;600,3;0;506,5;0;651;NULL;2024-01-09 21:57:58.750;NULL;NULL;NULL;NULL;2024-01-09 21:43:19.327;2024-01-09 21:51:52.827;3857912;3857924;15080275;15081513;1;1;kWh;m3;12;1238;10908913;10909239;0,01;kWh;3,26;15,26;1997
1206683;2024-01-09 21:17:40.410;505,9;4;138613;4000;0;NULL;599,6;0;505,9;1;651;NULL;2024-01-09 21:48:51.627;NULL;NULL;NULL;NULL;2024-01-09 21:34:11.170;2024-01-09 21:42:39.973;3857899;3857910;15079038;15080275;1;1;kWh;m3;11;1237;10908758;10908896;0,01;kWh;1,38;12,38;1996
1206682;2024-01-09 21:10:51.463;503,6;3;138613;4000;0;NULL;597,2;0;503,6;1;652;NULL;2024-01-09 21:38:51.570;NULL;NULL;NULL;NULL;2024-01-09 21:25:10.457;2024-01-09 21:33:33.520;3857887;3857898;15077809;15079038;1;1;kWh;m3;11;1229;10908600;10908746;0,01;kWh;1,46;12,46;1995
1206681;2024-01-09 21:07:01.123;347,4;4;138612;3000;0;NULL;403,3;0;347,4;1;614;NULL;2024-01-09 21:46:51.900;NULL;NULL;NULL;NULL;2024-01-09 21:30:57.380;2024-01-09 21:37:56.770;1114283;1114299;501827;501838;1;1;kWh;m3;16;11;NULL;NULL;NULL;NULL;NULL;16;166
1206680;2024-01-09 21:03:56.663;506,1;2;138613;4000;0;NULL;599,1;0;506,1;1;652;NULL;2024-01-09 21:30:52.343;NULL;NULL;NULL;NULL;2024-01-09 21:15:59.167;2024-01-09 21:24:22.017;3857874;3857885;15076572;15077809;1;1;kWh;m3;11;1237;10908483;10908582;0,01;kWh;0,9899999;11,99;1994
1206679;2024-01-09 20:59:47.310;346;3;138612;3000;0;NULL;401;0;346;1;614;NULL;2024-01-09 21:21:52.747;NULL;NULL;NULL;NULL;2024-01-09 21:06:24.837;2024-01-09 21:13:16.973;1114225;1114242;501814;501823;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;164
1206678;2024-01-09 20:57:51.000;505,1;1;138613;4000;0;NULL;598,6;0;505,1;1;652;NULL;2024-01-09 21:22:51.290;NULL;NULL;NULL;NULL;2024-01-09 21:06:48.217;2024-01-09 21:15:19.817;3857862;3857873;15075317;15076572;1;1;kWh;m3;11;1255;10908320;10908469;0,01;kWh;1,49;12,49;1993
1206677;2024-01-09 20:52:31.497;347;2;138612;3000;0;NULL;402;0;347;1;614;NULL;2024-01-09 21:14:51.320;NULL;NULL;NULL;NULL;2024-01-09 20:59:28.163;2024-01-09 21:05:55.673;1114210;1114225;501805;501814;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;162
1206676;2024-01-09 20:46:06.000;346,5;1;138612;3000;0;NULL;402;0;346,5;1;614;NULL;2024-01-09 21:06:53.783;NULL;NULL;NULL;NULL;2024-01-09 20:51:34.417;2024-01-09 20:58:37.690;1114192;1114208;501794;501804;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;160
1206675;2024-01-09 20:39:00.770;516,2;7;138611;4000;0;NULL;598,2;0;516,2;0;649;NULL;2024-01-09 21:12:55.383;NULL;NULL;NULL;NULL;2024-01-09 20:54:56.410;2024-01-09 21:02:37.190;3857846;3857856;15074063;15075317;1;1;kWh;m3;10;1254;10907955;10908222;0,01;kWh;2,67;12,67;1992
1206674;2024-01-09 20:34:11.000;346,3;51;138608;3000;0;NULL;401,9;0;346,3;1;614;NULL;2024-01-09 20:56:49.913;NULL;NULL;NULL;NULL;2024-01-09 20:42:32.407;2024-01-09 20:47:53.797;1114168;1114184;501784;501793;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;158
1206673;2024-01-09 20:31:50.440;517,3;6;138611;4000;0;NULL;598,3;0;517,3;1;653;NULL;2024-01-09 20:59:50.540;NULL;NULL;NULL;NULL;2024-01-09 20:46:39.880;2024-01-09 20:54:01.617;3857835;3857845;15072816;15074063;1;1;kWh;m3;10;1247;10907810;10907939;0,01;kWh;1,29;11,29;1990
1206672;2024-01-09 20:26:52.200;345,8;50;138608;3000;0;NULL;402;0;345,8;1;614;NULL;2024-01-09 20:48:50.133;NULL;NULL;NULL;NULL;2024-01-09 20:33:39.540;2024-01-09 20:40:35.207;1114151;1114166;501775;501784;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;156
1206671;2024-01-09 20:25:15.690;517,6;5;138611;4000;0;NULL;598,7;0;517,6;1;654;NULL;2024-01-09 20:50:50.083;NULL;NULL;NULL;NULL;2024-01-09 20:38:21.080;2024-01-09 20:45:54.840;3857823;3857833;15071566;15072816;1;1;kWh;m3;10;1250;10907661;10907797;0,01;kWh;1,36;11,36;1989
1206670;2024-01-09 20:19:22.083;346;49;138608;3000;0;NULL;402;0;346;0;614;NULL;2024-01-09 20:42:44.653;NULL;NULL;NULL;NULL;2024-01-09 20:26:19.253;2024-01-09 20:32:57.757;1114134;1114150;501766;501775;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;154
1206669;2024-01-09 20:18:21.780;517,7;4;138611;4000;0;NULL;598,7;0;517,7;1;654;NULL;2024-01-09 20:43:49.790;NULL;NULL;NULL;NULL;2024-01-09 20:30:09.000;2024-01-09 20:37:46.187;3857811;3857822;15070315;15071566;1;1;kWh;m3;11;1251;10907438;10907654;0,01;kWh;2,16;13,16;1988
1206668;2024-01-09 20:11:47.177;345,8;48;138608;3000;0;NULL;401,8;0;345,8;1;614;NULL;2024-01-09 20:33:49.770;NULL;NULL;NULL;NULL;2024-01-09 20:18:46.430;2024-01-09 20:25:40.480;1114117;1114133;501757;501766;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;152
1206667;2024-01-09 20:11:34.633;517,3;3;138611;4000;0;NULL;598,3;0;517,3;1;653;NULL;2024-01-09 20:34:50.593;NULL;NULL;NULL;NULL;2024-01-09 20:21:48.240;2024-01-09 20:29:31.050;3857799;3857810;15069060;15070315;1;1;kWh;m3;11;1255;10907214;10907390;0,01;kWh;1,76;12,76;1987
1206666;2024-01-09 20:04:43.223;517,4;2;138611;4000;0;NULL;598,3;0;517,4;0;653;NULL;2024-01-09 20:25:55.530;NULL;NULL;NULL;NULL;2024-01-09 20:13:31.580;2024-01-09 20:20:56.663;3857787;3857798;15067808;15069060;1;1;kWh;m3;11;1252;10907079;10907199;0,01;kWh;1,2;12,2;1986
1206665;2024-01-09 20:04:21.667;345;47;138608;3000;0;NULL;401,8;0;345;1;614;NULL;2024-01-09 20:42:25.490;1;40;NULL;NULL;2024-01-09 20:11:11.953;2024-01-09 20:17:56.627;1114099;1114115;501748;501757;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;150
1206664;2024-01-09 19:59:01.000;516,5;1;138611;4000;0;NULL;598,2;0;516,5;1;653;NULL;2024-01-09 20:17:50.043;NULL;NULL;NULL;NULL;2024-01-09 20:05:10.420;2024-01-09 20:12:56.000;3857776;3857787;15066539;15067808;1;1;kWh;m3;11;1269;10906896;10907079;0,01;kWh;1,83;12,83;1985
1206663;2024-01-09 19:57:05.487;345,6;46;138608;3000;0;NULL;401,8;0;345,6;1;614;NULL;2024-01-09 20:18:49.870;NULL;NULL;NULL;NULL;2024-01-09 20:03:44.593;2024-01-09 20:10:40.543;1114082;1114098;501739;501748;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;148
1206662;2024-01-09 19:49:28.477;345,9;45;138608;3000;0;NULL;401,8;0;345,9;1;614;NULL;2024-01-09 20:11:49.833;NULL;NULL;NULL;NULL;2024-01-09 19:56:23.227;2024-01-09 20:03:10.387;1114064;1114080;501730;501739;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;146
1206661;2024-01-09 19:44:38.167;436,9;7;138610;4000;0;NULL;500,8;0;436,9;1;630;NULL;2024-01-09 20:06:50.103;NULL;NULL;NULL;NULL;2024-01-09 19:54:57.473;2024-01-09 20:00:37.977;3857763;3857771;15065484;15066509;1;1;kWh;m3;8;1025;10906616;10906772;0,01;kWh;1,56;9,559999;1984
1206660;2024-01-09 19:42:07.193;345,5;44;138608;3000;0;NULL;401,4;0;345,5;0;613;NULL;2024-01-09 20:03:51.727;NULL;NULL;NULL;NULL;2024-01-09 19:49:02.167;2024-01-09 19:55:51.780;1114048;1114064;501721;501730;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;144
1206659;2024-01-09 19:36:45.377;435,8;6;138610;4000;0;NULL;500,2;0;435,8;0;630;NULL;2024-01-09 19:59:00.250;NULL;NULL;NULL;NULL;2024-01-09 19:47:25.680;2024-01-09 19:54:02.030;3857752;3857762;15064421;15065484;1;1;kWh;m3;10;1063;10906229;10906559;0,01;kWh;3,3;13,3;1983
1206658;2024-01-09 19:34:40.520;345;43;138608;3000;0;NULL;400,5;0;345;1;613;NULL;2024-01-09 20:01:38.780;1;40;NULL;NULL;2024-01-09 19:41:27.797;2024-01-09 19:48:14.683;1114030;1114047;501712;501721;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;142
